SC093 MOTHERWELL TO GREENHILL LOWER JUNCTION		
""		
Braidhurst Up Goods Loop		
""		
Junction Margins		
First Movement	Second Movement	Margin
Up Stopping train departs Motherwell	"Up train departs Braidhurst Up Goods Loop(using same platform)"	1
Up Stopping train arrives Motherwell	"Up train departs Braidhurst Up Goods Loop(using different platform)"	1
Up train passes Motherwell	Up train departs Braidhurst Up Goods Loop	1
Up train arrives Braidhurst Up Goods Loop	Up train passes Mossend South Junction	1
Braidhurst Down Goods Loop		
""		
Junction Margins		
First Movement	Second Movement	Margin
Up Stopping train departs Motherwell	"Up train departs Braidhurst Down Goods Loop(using same platform)"	1
Up Stopping train arrives Motherwell	"Up train departs Braidhurst Down Goods Loop(using different platform)"	1
Up train passes Motherwell	Up train departs Braidhurst Down Goods Loop	1
Down train passes Mossend South Junction	"Down train departs Braidhurst Down GoodsLoop"	1
"Down train arrives Braidhurst Down GoodsLoop"	"Down stopping train arrive Motherwell (usingsame platform)"	1
"Down train arrives Braidhurst Down GoodsLoop"	"Down stopping train depart Motherwell (usingdifferent platform)"	1
"Down train arrives Braidhurst Down GoodsLoop"	Down train passes Motherwell	2
Up train arrives Braidhurst Down Goods Loop	Up train passes  South Junction	1
Arrive Braidhurst Down Goods Loop	Train Depart M368 or M372 to Motherwell TMD	1
""		
Motherwell Signal GMM372		
""		
Junction Margins		
First Movement	Second Movement	Margin
"Depart to Motherwell TMD or Braidhurst DownLoop"	"Down train from Motherwell pass MossendSouth Junction"	5
Down train pass Mossend South Junction	"Arrive GMM372 from Motherwell TMD orBraidhurst Down Loop"	2
""		
"RestrictionThere is limited clearance and no available walking route at this signal."		
