|                                                                                                                      |     |     |     |                   |                   |
|:---------------------------------------------------------------------------------------------------------------------|:----|:----|:----|:------------------|:------------------|
| Paignton                                                                                                             |     |     |     |                   |                   |
| Turnround allowances                                                                                                 |     |     |     |                   |                   |
|                                                                                                                      | L/H | 22x | DMU | Class 80X (5 car) | Class 80X (9 Car) |
| From Exmouth/Exeter                                                                                                  |     |     | 4   | 10                | 10                |
| From Newton Abbot                                                                                                    |     |     | 4   | 10                | 10                |
| From Paddington                                                                                                      | 40  |     |     | 20^               | 20^               |
| From Waterloo via Pinhoe                                                                                             |     |     | 25  |                   |                   |
| From North of Bristol Temple                                                                                         | 40  | 20  | 20  | 20^               | 20^               |
| Meads (including South Wales)                                                                                        |     |     |     |                   |                   |
| From Bristol Temple Meads                                                                                            |     | 15  |     |                   |                   |
| From Barnstaple/Plymouth                                                                                             |     |     | 10  |                   |                   |
| ^  Plus 5 minutes if a shunt move is required                                                                        |     |     |     |                   |                   |
| * : Where trains are using the Up platform in the opposite direction, the minimum platform re-occupation time is 4   |     |     |     |                   |                   |
| minutes.                                                                                                             |     |     |     |                   |                   |
| The time allowed for a train to arrive at Paignton and then depart for Goodrington C.H.S. should be 9 minutes.       |     |     |     |                   |                   |
| This allows for detraining of customers; closing doors; contacting the signaller and traincrew lowering the barriers |     |     |     |                   |                   |
| at Paignton South T.M.O. except when an attendant is on duty at Paignton South. In addition, the person in charge    |     |     |     |                   |                   |
| of the Yard must be contacted for permissions to allow access to the single line/yard. This will apply to all train  |     |     |     |                   |                   |
| types.                                                                                                               |     |     |     |                   |                   |
|                                                                                                                      |     |     |     |                   |                   |
| In addition, once a movement has been accepted from Goodrington C.H.S. and Signal PN12 cleared for the same,         |     |     |     |                   |                   |
| No route can be set from Signal PN3 on the Down Line (from Torquay) for arrivals into the station - a minimum of     |     |     |     |                   |                   |
| 3 minutes should elapse. Likewise, once Signal PN3 has been cleared for an arrival at Paignton from the Torquay      |     |     |     |                   |                   |
| direction no route can be set for an arrival from Goodrington C.H.S. Once that move is stationary a route from       |     |     |     |                   |                   |
| Goodrington C.H.S. can be set. It should be noted that Down trains can be routed either into DPL or UPL at           |     |     |     |                   |                   |
| Paignton. However, depending on the turnround allowances and occupation of the UPL it is desirable they be           |     |     |     |                   |                   |
| timed into the UPL.                                                                                                  |     |     |     |                   |                   |
|                                                                                                                      |     |     |     |                   |                   |
| Alternatively, a unit may run from the DPL into the UPL via Paignton Signal 3. This move should coincide with a      |     |     |     |                   |                   |
| train departing from Paignton (towards Torquay) to minimise the occupation of Paignton North crossing. All           |     |     |     |                   |                   |
| locomotives - hauled services are required to run to Goodrington CHS for run round purposes.                         |     |     |     |                   |                   |
|                                                                                                                      |     |     |     |                   |                   |
| When more than one movement is to take place to and from (or within) Goodrington Carriage Sidings the sidings        |     |     |     |                   |                   |
| and line to Paignton are under the control of a “Person in Charge” in the event of more than one train being timed   |     |     |     |                   |                   |
| into Goodrington the Area Production Manager must be informed for staffing purposes.                                 |     |     |     |                   |                   |
|                                                                                                                      |     |     |     |                   |                   |
| Trains are to be timed as a single move Paignton - Goodrington - Paignton with the TID of the next working with      |     |     |     |                   |                   |
| the exception of DB Cargo; where each movement will be timed as separate trains, each with the appropriate TID       |     |     |     |                   |                   |
| relating to the incoming or outgoing passenger train.                                                                |     |     |     |                   |                   |
|                                                                                                                      |     |     |     |                   |                   |
| Paignton South Level Crossing Attendant                                                                              |     |     |     |                   |                   |
|                                                                                                                      |     |     |     |                   |                   |
| A level crossing attendant is provided at Paignton South on Period EFG Saturdays between the hours of 0900-          |     |     |     |                   |                   |
| 1800.  During these periods, the time required to unload/secure terminating down trains in Paignton platform 1       |     |     |     |                   |                   |
| prior to running ECS to Goodrington Sidings can be reduced to standard values.  In these circumstances the 9-min     |     |     |     |                   |                   |
| allowance (shown above) does not apply.                                                                              |     |     |     |                   |                   |
| GW628 LAIRA JUNCTION TO PLYMOUTH FRIARY SS VIA SPEEDWAY JUNCTION                                                     |     |     |     |                   |                   |
| Laira Depot                                                                                                          |     |     |     |                   |                   |
| Trains from Plymouth to Laira Depot run under normal headway between Plymouth and Lipson Junction/Laira              |     |     |     |                   |                   |
| Junction see below for allowances around Mount Gould Junction.                                                       |     |     |     |                   |                   |
| Trains from Laira Depot must leave at a minimum of 15 minutes intervals.                                             |     |     |     |                   |                   |
