|                                                 |             |                                 |                                                    |
|:------------------------------------------------|:------------|:--------------------------------|:---------------------------------------------------|
| NW3001 SALTNEY JUNCTION TO HOLYHEAD             |             |                                 |                                                    |
| TIMING POINT                                    | DOWN        | UP                              | NOTES                                              |
| Colwyn Bay and Signals LJ71                     | 4           | 4                               | Following a non-stop passenger                     |
| (Down)/LJ76 (Up)                                |             |                                 | Following a freight or stopping passenger          |
| Llandudno Junction Signals LJ71                 | AB+2        | AB+2                            | When Penmaenmawr SB is closed, AB applies          |
| (Down)/LJ76 (Up) and                            |             |                                 | between Bangor SB and Llandudno Junction SB.       |
| Penmaenmawr                                     |             |                                 |                                                    |
| Penmaenmawr and Bangor                          | AB+2        | AB+2                            |                                                    |
| Bangor and Menai Bridge South                   | AB+2*       | AB+2*                           | TCB but timed as AB                                |
| Junction                                        |             |                                 |                                                    |
| Menai Bridge South Junction and                 | AB+2*       | AB+2*                           | *Single Line, TCB, but timed as AB                 |
| Menai Bridge North Junction                     |             |                                 |                                                    |
| Menai Bridge North Junction and                 | AB+2        | AB+2                            |                                                    |
| Gaerwen                                         |             |                                 |                                                    |
| Gaerwen and Valley                              | AB+2        | AB+2                            |                                                    |
| Valley and Holyhead                             | AB+2        | AB+2                            |                                                    |
| NW3007 WREXHAM CENTRAL TO NESTON                |             |                                 |                                                    |
| TIMING POINT                                    | DOWN        | UP                              | NOTES                                              |
| Wrexham Central to Wrexham                      | Single Line | One train In Section (OTS)      |                                                    |
| Exchange Junction                               |             |                                 |                                                    |
| Wrexham Exchange Junction to                    | AB+2        | AB+2                            | When Penyffordd box is switched out Absolute Block |
| Penyffordd                                      |             |                                 | to apply between Wrexham Exchange Junction         |
|                                                 |             |                                 | (CN51/75 signals) and Dee Marsh Junction (DM3/23   |
|                                                 |             |                                 | signals).                                          |
| Penyffordd to Dee Marsh Junction                | AB+2        | AB+2                            |                                                    |
| Signal Box                                      |             |                                 |                                                    |
| Dee Marsh Junction Signal Box to                | AB+2*       | AB+2*                           | * TCB planned as AB+2                              |
| Bidston West Junction                           |             |                                 |                                                    |
| NW3015 LLANDUDNO JUNCTION TO BLAENAU FFESTINIOG |             |                                 |                                                    |
| TIMING POINT                                    | DOWN        | UP                              | NOTES                                              |
| Llandudno Junction to Llanrwst SB               | Single Line | ETB                             |                                                    |
| Llanrwst Signal Box to Blaenau                  | Single Line | No Signalman Token System (NST) |                                                    |
| Ffestiniog No. 4 Ground Frame                   |             |                                 |                                                    |
| NW3017 LLANDUDNO JUNCTION TO LLANDUDNO          |             |                                 |                                                    |
| TIMING POINT                                    | DOWN        | UP                              | NOTES                                              |
| Llandudno Junction to Deganwy                   | AB+2        | AB+2                            |                                                    |
| Deganwy to Llandudno                            | AB+2        | AB+2                            |                                                    |
