|                                                   |                   |                             |                                                        |
|:--------------------------------------------------|:------------------|:----------------------------|:-------------------------------------------------------|
| GW572 FROME NORTH JUNCTION TO WHATLEY QUARRY      |                   |                             |                                                        |
| TIMING POINT                                      | DOWN              | UP                          | NOTES                                                  |
| Frome North Jn to Whatley Quarry                  | AB+2              | AB+2                        | Single Line                                            |
| GW580 EAST SOMERSET JUNCTION TO CRANMORE          |                   |                             |                                                        |
| TIMING POINT                                      | DOWN              | UP                          | NOTES                                                  |
| East Somerset Jn to Merehead                      | AB+2              | AB+2                        | Single Line. TCB timed as AB.                          |
| Quarry Jn                                         |                   |                             | See Section 5.3 for exceptions to AB.                  |
| Merehead Quarry Jn to Whites                      | AB+2              | AB+2                        | Single Line. TCB timed as AB                           |
| Crossing                                          |                   |                             |                                                        |
| Whites Crossing to Cranmore                       | AB+2              | AB+2                        | Single Line. Token section.                            |
| GW600 WOOTTON BASSETT JUNCTION TO PILNING         |                   |                             |                                                        |
| TIMING POINT                                      | DOWN              | UP                          | NOTES                                                  |
| Wootton Bassett Jn to Westerleigh                 | 4                 | 4                           |                                                        |
| Jn                                                |                   |                             |                                                        |
| Westerleigh Jn to Bristol Parkway                 | 3                 | 3                           |                                                        |
| Bristol Parkway to Pilning                        | 4                 | 4                           |                                                        |
| GW606 COWLEY BRIDGE JUNCTION TO BARNSTAPLE        |                   |                             |                                                        |
| TIMING POINT                                      | DOWN              | UP                          | NOTES                                                  |
| Cowley Bridge Jn to Crediton                      | AB+2              | AB+2                        | Single Line                                            |
| Crediton to Eggesford                             | AB+2              | AB+2                        | Single Line                                            |
| Eggesford to Barnstaple                           | One train working | Single Line                 |                                                        |
| GW608 CREDITON TO MELDON QUARRY                   |                   |                             |                                                        |
| TIMING POINT                                      | DOWN              | UP                          | NOTES                                                  |
| Crediton to Okehampton                            | Single Line       | One train working           |                                                        |
| Okehampton to Meldon Quarry                       | Single Line       | One train working           |                                                        |
| GW610 CRANNAFORD L.C. (INCL.) TO EXETER ST DAVIDS |                   |                             |                                                        |
| TIMING POINT                                      | DOWN              | UP                          | NOTES                                                  |
| Feniton to Pinhoe                                 | AB+1*             | *Single Line, timed as AB+1 |                                                        |
| Pinhoe to Exmouth Junction                        | AB+2              | AB+2                        |                                                        |
| Exmouth Jn to Exeter Central                      | AB+1              | AB+1                        |                                                        |
| Exeter Central to Exeter St Davids                | 3                 | 3                           | For successive moves from Exeter St. Davids to         |
|                                                   |                   |                             | Exeter Central and beyond over the same line           |
|                                                   |                   |                             | (either up line or reversible), a minimum of 2 minutes |
|                                                   |                   |                             | must elapse after the first train has departed Exeter  |
|                                                   |                   |                             | Central before the second train can depart Exeter      |
|                                                   |                   |                             | St. Davids.                                            |
| GW611 EXMOUTH JUNCTION TO EXMOUTH                 |                   |                             |                                                        |
| TIMING POINT                                      | DOWN              | UP                          | NOTES                                                  |
| Exmouth Junction to Topsham                       | AB+2*             | *Single Line, timed as AB+2 |                                                        |
| Topsham to Exmouth                                | Single Line       | One train working           |                                                        |
