|                                                          |                                                                                                                  |                |                                              |
|:---------------------------------------------------------|:-----------------------------------------------------------------------------------------------------------------|:---------------|:---------------------------------------------|
|                                                          | Salisbury                                                                                                        |                |                                              |
|                                                          | Platform 1                                                                                                       | Reception Road | Attaching/Detaching and Platform Sharing * $ |
|                                                          | Platform 2                                                                                                       | Up Main        | Attaching/Detaching and Platform Sharing $   |
|                                                          | Platform 3                                                                                                       | Platform Loop  | Attaching/Detaching and Platform Sharing $   |
|                                                          | Platform 4                                                                                                       | Down Main      | Attaching/Detaching and Platform Sharing $   |
|                                                          | Platform 5                                                                                                       | West Bay       | Attaching/Detaching and Platform Sharing *   |
|                                                          | Platform 6                                                                                                       | East Bay       | Attaching/Detaching and Platform Sharing     |
|                                                          | * Not a passenger line                                                                                           |                |                                              |
|                                                          | $ A second train must arrive in an occupied Platform before the first train is allowed to depart                 |                |                                              |
| Salisbury Depot                                          |                                                                                                                  |                |                                              |
| Acceptance of Trains                                     |                                                                                                                  |                |                                              |
| Minimum Margin                                           | 20                                                                                                               |                |                                              |
| Dispatch of Trains                                       |                                                                                                                  |                |                                              |
| Minimum Margin                                           | 15                                                                                                               |                |                                              |
| Between Arrivals and Departures                          |                                                                                                                  |                |                                              |
| Minimum Margin                                           | 10                                                                                                               |                |                                              |
| Timing Point                                             |                                                                                                                  |                |                                              |
| Timing Point is the train crew relief point/signal SY232 |                                                                                                                  |                |                                              |
|                                                          | Salisbury Signal SY215                                                                                           |                |                                              |
|                                                          | Station Working Requirements                                                                                     |                |                                              |
|                                                          | Access is only available by use of a ‘Shunters Release’ which enables Salisbury Signal box to set the route.     |                |                                              |
|                                                          | Additional trains planned to reverse behind SY215 should be arranged with local operations staff to ensure staff |                |                                              |
|                                                          | availability.                                                                                                    |                |                                              |
|                                                          | Salisbury East Sidings                                                                                           |                |                                              |
|                                                          | Station Working Requirements                                                                                     |                |                                              |
