|                                                          |      |    |      |                                            |
|:---------------------------------------------------------|:-----|:---|:-----|:-------------------------------------------|
| GW5001 BEECHGROVE GF TO WESTBURY SOUTH JUNCTION          |      |    |      |                                            |
| TIMING POINT                                             | DOWN | UP | CODE | NOTES                                      |
| Warminster Signal W308                                   | –    |    |      | Timing point for all Down trains           |
|                                                          |      |    |      | To Wilton Jn - SW170                       |
|                                                          |      |    |      | Refer Wessex Timetable Planning Rules      |
| Warminster Signal W301                                   |      | –  |      | Timing point for all Up trains.            |
|                                                          |      |    |      | To Wilton Jn - SW170                       |
|                                                          |      |    |      | Refer Wessex Timetable Planning Rules      |
| Beechgrove GF                                            | –    | –  | S    | To/from Wilton Jn - SW170                  |
|                                                          |      |    |      | Refer Wessex Timetable Planning Rules      |
| Warminster MOD                                           |      |    | S    |                                            |
| Warminster Signal W753                                   |      | –  | S    |                                            |
| Warminster                                               | –    | –  |      | Platform detail must be shown              |
| Dilton Marsh                                             | –    | –  | S    | Platform detail must be shown.             |
| Westbury Signal W305                                     |      | –  |      | Timing point for all Up trains.            |
| Westbury Signal W699                                     |      | –  | S    |                                            |
| Westbury South Junction                                  |      |    |      | To/from Westbury – GW560                   |
| GW510 WESTBURY NORTH JUNCTION TO BATHAMPTON JUNCTION     |      |    |      |                                            |
| TIMING POINT                                             | DOWN | UP | CODE | NOTES                                      |
| Westbury North Junction                                  |      |    |      | To/from Westbury – GW560                   |
| Westbury Signal W722                                     | –    |    | S    |                                            |
| Westbury Down Trowbridge Siding                          | –    |    | S    | Shunt moves only                           |
| Hawkeridge Junction                                      | –    | –  |      | To/from Westbury East Loop Junction –      |
|                                                          |      |    |      | GW520                                      |
|                                                          |      |    |      | Timing point can be omitted from a ‘150    |
|                                                          |      |    |      | TIPLOC’ schedule                           |
| Trowbridge                                               | –    | –  | S    |                                            |
| Bradford Junction                                        | –    | –  |      | To/from Thingley Jn (via Melksham) –       |
|                                                          |      |    |      | GW523                                      |
| Bradford-on-Avon                                         | –    | –  |      | All trains in the Up direction only to be  |
|                                                          |      |    |      | timed here.                                |
|                                                          |      |    |      | Timing point can be omitted from a ‘150    |
|                                                          |      |    |      | TIPLOC’ schedule                           |
| Avoncliff                                                | –    | –  | S    | Platform detail must be shown.             |
| Freshford                                                | –    | –  | S    | Platform detail must be shown.             |
| Signal BL1990                                            |      | –  |      | All trains in the Up Direction only to be  |
|                                                          |      |    |      | timed here                                 |
|                                                          |      |    |      | Timing point can be omitted from a ‘150    |
|                                                          |      |    |      | TIPLOC’ schedule                           |
| Signal BL1995                                            | –    |    | S    | Down Direction only                        |
| Bathampton Junction                                      | –    | –  |      | To/from Bath Spa – GW105                   |
| GW520 WESTBURY EAST LOOP JUNCTION TO HAWKERIDGE JUNCTION |      |    |      |                                            |
| TIMING POINT                                             | DOWN | UP | CODE | NOTES                                      |
| Westbury East Loop Junction                              |      |    |      | To/from Heywood Road Junction – GW560      |
|                                                          |      |    |      | To/from Westbury – GW560                   |
| Westbury Signal W213                                     |      | –  | S    | Timing point for trains planned to stop on |
|                                                          |      |    |      | Up East Loop                               |
| Hawkeridge Junction                                      | –    | –  |      | To/from Westbury – GW510                   |
|                                                          |      |    |      | To/from Bradford Junction – GW510          |
