|                                                 |      |    |      |                                           |
|:------------------------------------------------|:-----|:---|:-----|:------------------------------------------|
| LN862 BARNSLEY STATION JUNCTION TO HUDDERSFIELD |      |    |      |                                           |
| TIMING POINT                                    | DOWN | UP | CODE | NOTES                                     |
| Barnsley Station Junction                       |      |    |      | To/from Barnsley – LN868                  |
| Dodworth                                        | –    | –  | S    |                                           |
| Silkstone Common                                | –    | –  | S    |                                           |
| Penistone                                       | –    | –  |      |                                           |
| Denby Dale                                      | –    | –  | S    |                                           |
| Clayton West Junction                           | –    | –  |      |                                           |
| Shepley                                         | –    | –  | S    |                                           |
| Stocksmoor                                      | –    | –  |      |                                           |
| Brockholes                                      | –    | –  | S    |                                           |
| Berry Brow                                      | –    | –  | S    |                                           |
| Lockwood                                        | –    | –  | S    |                                           |
| Springwood Junction                             | –    | –  | X    | Only trains not terminating in Platform 2 |
| Huddersfield                                    | –    | –  |      | Platform detail must be shown             |
|                                                 |      |    |      | To/from Heaton Lodge East Jn – LN860      |
