|                                                |           |               |        |
|:-----------------------------------------------|:----------|:--------------|:-------|
| NW5001 CREWE NORTH JN TO MANCHESTER PICCADILLY |           |               |        |
| LOCATION                                       | DIRECTION | USABLE LENGTH | NOTES  |
|                                                |           | SLU           | METRES |
| Down Chelford Loop                             | Down      | 142           | 909    |
| Up Chelford Loop                               | Up        | 148           | 953    |
| Alderley Edge Down Siding                      | Down      | 24            | 154    |
| Alderley Edge Up Siding                        | Up        | 18            | 116    |
| Wilmslow Down Reversing                        | Down      | 24            | 155    |
| Siding                                         |           |               |        |
| Stockport Down Main                            | Down      | 32            | 210    |
| Stockport Down Goods                           | Down      | 33            | 217    |
| Mayfield Goods Loop                            | Down and  | 19            | 127    |
|                                                | Up        |               |        |
| Engine Siding                                  | Down and  | 18            | 117    |
|                                                | Up        |               |        |
