|                                                            |         |         |      |                                            |
|:-----------------------------------------------------------|:--------|:--------|:-----|:-------------------------------------------|
| MD137 HARLESDEN JN TO WEMBLEY CENTRAL (WEMBLEY YARD LINES) |         |         |      |                                            |
| TIMING POINT                                               | DOWN    | UP      | CODE | NOTES                                      |
| Harlesden Jn                                               | CL SL – | FL SL – |      | To/from Brent Sidings via ‘–‘ – MD101      |
|                                                            |         |         |      | To/from Kensal Green Jn – MD155            |
|                                                            |         |         |      | To/from Wembley Central via CL – MD136     |
|                                                            |         |         |      | To/from Up and Down Goods via ‘–‘          |
| Railnet Jn                                                 |         |         |      | For timing purposes this location is shown |
|                                                            |         |         |      | as Harlesden Jn                            |
| Railnet Reception                                          | HLG     | –       |      | Track code must be shown                   |
|                                                            | REC     |         |      | To/from Princess Royal Distribution Centre |
|                                                            |         |         |      | via REC                                    |
|                                                            |         |         |      | To/from Willesden Railnet OTM Siding via   |
|                                                            |         |         |      | REC                                        |
|                                                            |         |         |      | To/from Wembley Yard South Jn via HLG      |
|                                                            |         |         |      | To/from Brent Reception and Departure      |
|                                                            |         |         |      | via REV                                    |
| Willesden Railnet OTM Siding                               | REC     |         | S    |                                            |
| Princess Royal Distribution Centre                         |         | REC     | S    |                                            |
| (PRDC)                                                     |         |         |      |                                            |
| Wembley Yard South Jn                                      | DR UR – | UR DR   |      | To/from Wembley C Sidings via HLG          |
|                                                            |         | HLG     |      | To/from Wembley Receptions (Reception      |
|                                                            |         |         |      | & Departure Lines 1-7) via ‘–‘             |
|                                                            |         |         |      | To/from Wembley DBC Fan A & B via ‘–‘      |
|                                                            |         |         |      | To/From Willesden No7 – MD166              |
| Wembley DBC Fan A & B                                      | –       | –       | F    | The A Sidings and only B8 are through      |
|                                                            |         |         |      | sidings                                    |
| Wembley C Sidings                                          |         | –       | S    | ECS movements to/from ‘C’ Sidings          |
| Wembley Loco Sidings                                       | –       | –       | S    | To/from Sudbury Jn – MD166                 |
|                                                            |         |         |      | To/from Wembley Receptions (Reception      |
|                                                            |         |         |      | & Departure Line No.1)                     |
| Wembley Reception & Departure                              | –       | –       | F    | Track code must be shown                   |
| Lines 1-7                                                  |         |         |      | To/from Wembley Central                    |
|                                                            |         |         |      | TIPLOC WMBYEFR                             |
| Willesden Carriage Shed North SB                           |         |         |      |                                            |
| Wembley Central Jn                                         |         |         |      | For timing purposes this location is shown |
|                                                            |         |         |      | as Wembley Central                         |
| Wembley Central                                            | SL      | –       |      | To/from Harrow & Wealdstone – MD101        |
|                                                            |         |         |      | To/from Wembley InterCity Depot –          |
|                                                            |         |         |      | MD136                                      |
| MD140 BLETCHLEY TO BEDFORD ST. JOHNS (INCLUSIVE)           |         |         |      |                                            |
| TIMING POINT                                               | DOWN    | UP      | CODE | NOTES                                      |
| Bletchley                                                  | –       |         |      | To/from Ledburn Jn – MD101                 |
|                                                            |         |         |      | Platform detail must be shown              |
| Bletchley North Jn                                         |         |         |      | To/from Bletchley Relief 2                 |
|                                                            |         |         |      | To/from Bletchley Carriage Sidings –       |
|                                                            |         |         |      | MD101                                      |
| Bletchley East Jn                                          |         |         |      | To/from Vale Refuge Siding                 |
| Bletchley Hopper Siding                                    | –       | –       | F    | TIPLOCs:                                   |
|                                                            |         |         |      | BLTCHTS (Former RMC)                       |
|                                                            |         |         |      | BLTCHGB (GBRf)                             |
| Bletchley Civil Engineers Sidings                          |         | –       | S    |                                            |
| Bletchley TMD                                              |         | –       | S    |                                            |
