|                                                   |      |    |      |                                    |
|:--------------------------------------------------|:-----|:---|:-----|:-----------------------------------|
| LN736 CLEETHORPES TO NUNNERY MAIN LINE JUNCTION   |      |    |      |                                    |
| TIMING POINT                                      | DOWN | UP | CODE | NOTES                              |
| Retford Low Level                                 | –    | –  |      | Platform detail must be shown      |
| Thrumpton West Junction                           | –    | –  |      | To/from Retford High Level – LN748 |
| Manton Wood Siding                                | –    |    | S    |                                    |
| Worksop                                           | –    | –  |      | Platform detail must be shown      |
| Worksop SS                                        | –    | –  | S    |                                    |
| Shireoaks East Junction                           | –    | –  |      | To/from Woodend Jn – LN768         |
| Shireoaks West Junction                           | –    | –  | X    | To/from Woodend Jn – LN782         |
| Shireoaks                                         | –    | –  |      |                                    |
| Brancliffe East Junction                          | –    | –  |      | To/from Dinnington Jn – LN758      |
| Kiveton Park                                      | –    | –  |      |                                    |
| Kiveton Bridge                                    | –    | –  | S    |                                    |
| Woodhouse Junction                                | –    | –  |      | To/from Beighton Junction – LN816  |
| Woodhouse Sidings                                 |      | –  | S    |                                    |
| Woodhouse                                         | –    | –  | S    |                                    |
| Darnall                                           | –    | –  | S    |                                    |
| Woodburn Junction                                 | –    | –  |      | To/from Broughton Lane Jn – LN830  |
| Nunnery Main Line Junction                        | –    | –  |      | To/from Sheffield – LN804          |
| LN738 GREAT COATES NO.1 TO UNION DOCK             |      |    |      |                                    |
| TIMING POINT                                      | DOWN | UP | CODE | NOTES                              |
| Great Coates No.1 SB                              | –    | –  |      | To/from Grimsby Marsh Jn – LN740   |
| Grimsby Union Dock                                |      | –  |      |                                    |
| LN740 MARSH WEST JUNCTION TO HUMBER ROAD JUNCTION |      |    |      |                                    |
| TIMING POINT                                      | DOWN | UP | CODE | NOTES                              |
| Grimsby Marsh Junction                            | –    | –  | X    | To/from Habrough – LN736           |
| Grimsby West Marsh TC                             | –    |    | S    |                                    |
| Great Coates No.1 SB                              | –    | –  |      | To/from Grimsby Union Dock – LN738 |
| Pyewipe Road SB                                   |      | –  |      | To/from Yards                      |
| Immingham Texaco                                  | –    |    | S    |                                    |
| Immingham East Jn.                                | –    | –  |      | To/from Yards                      |
| Immingham TMD                                     | –    | –  | S    |                                    |
| Immingham SS                                      | –    | –  | S    |                                    |
| Immingham Reception                               | –    | –  | S    |                                    |
| Immingham A2 Siding                               | –    |    | S    |                                    |
| Immingham B4 Siding                               | –    |    | S    |                                    |
| Immingham Hargreaves                              | –    |    | S    |                                    |
| Humber Road Junction                              | –    | –  |      | To/from Ulceby – LN742             |
| LN741 HABROUGH JUNCTION TO ULCEBY SOUTH JUNCTION  |      |    |      |                                    |
| TIMING POINT                                      | DOWN | UP | CODE | NOTES                              |
| Habrough Junction                                 |      |    |      | To/from Habrough – LN736           |
| Ulceby South Junction                             |      |    |      | To/from Ulceby – LN742             |
