|                                                                                                          |       |       |      |                                        |
|:---------------------------------------------------------------------------------------------------------|:------|:------|:-----|:---------------------------------------|
| LN670 JARROW BRANCH                                                                                      |       |       |      |                                        |
| TIMING POINT                                                                                             | DOWN  | UP    | CODE | NOTES                                  |
| Pelaw Jn                                                                                                 | –     | –     |      | To/from Park Lane Jn – LN627           |
| Route Boundary with Nexus                                                                                |       |       |      | To/from Jarrow Prax Depot – Nexus      |
|                                                                                                          |       |       |      | infrastructure                         |
| Jarrow Prax Depot                                                                                        |       | –     | S    |                                        |
| LN674 HIGH LEVEL BRIDGE JUNCTION TO GREENSFIELD JUNCTION                                                 |       |       |      |                                        |
| TIMING POINT                                                                                             | DOWN  | UP    | CODE | NOTES                                  |
| High Level Bridge Jn                                                                                     | –     | –     |      | To/from Newcastle East Jn – LN627      |
| Greensfield Jn                                                                                           | –     | –     |      | To/from King Edward Bridge East Jn –   |
|                                                                                                          |       |       |      | LN676                                  |
| LN676 PARK LANE JUNCTION TO KING EDWARD BRIDGE SOUTH JUNCTION                                            |       |       |      |                                        |
| TIMING POINT                                                                                             | DOWN  | UP    | CODE | NOTES                                  |
| Park Lane Junction                                                                                       | – UML | –     |      | To/from Pelaw Jn – LN627               |
| Greensfield Jn                                                                                           | –     | –     |      | To/from High Level Bridge Jn – LN674   |
|                                                                                                          |       |       |      | Mandatory on Greensfield Line only     |
| King Edward Bridge East                                                                                  | –     | – DML |      | To/from King Edward Bridge North Jn –  |
| Junction                                                                                                 |       |       |      | LN620                                  |
| King Edward Bridge South Jn                                                                              | –     | –     |      | To/from Birtley Jn – LN600             |
|                                                                                                          |       |       |      | To/from Norwood Jn – LN682             |
| Note                                                                                                     |       |       |      |                                        |
| Up Direction is towards Park Lane Junction and the Down Direction is towards King Edward Bridge Junction |       |       |      |                                        |
| LN678 DARLINGTON NORTH JUNCTION TO EASTGATE                                                              |       |       |      |                                        |
| TIMING POINT                                                                                             | DOWN  | UP    | CODE | NOTES                                  |
| Darlington North Junction                                                                                |       |       |      | To/from Darlington – LN600             |
| North Road                                                                                               | –     | –     |      |                                        |
| Merchant Park                                                                                            | –     | –     | S    |                                        |
| Heighington                                                                                              | –     | –     |      |                                        |
| Newton Aycliffe                                                                                          | –     | –     |      |                                        |
| Shildon                                                                                                  | –     | –     |      |                                        |
| Bishop Auckland                                                                                          |       |       |      | Platform detail must be shown          |
| Bishop Auckland West                                                                                     |       |       |      | Bishop Auckland Jn (exclusive) to      |
|                                                                                                          |       |       |      | Eastgate is controlled by the Weardale |
|                                                                                                          |       |       |      | Railway who should be contacted for    |
|                                                                                                          |       |       |      | permission to access the line.         |
| Wolsingham Coal Handling                                                                                 |       |       |      |                                        |
| Plant                                                                                                    |       |       |      |                                        |
| Eastgate                                                                                                 |       | –     |      |                                        |
