|                                                             |      |    |      |                                        |
|:------------------------------------------------------------|:-----|:---|:-----|:---------------------------------------|
| SO240 BUCKLAND JUNCTION TO MINSTER EAST JUNCTION            |      |    |      |                                        |
| (VIA DEAL AND SANDWICH)                                     |      |    |      |                                        |
| TIMING POINT                                                | DOWN | UP | CODE | NOTES                                  |
| Buckland Junction                                           | -    | -  |      | To/from Dover Priory - SO160           |
| Martin Mill                                                 | -    | -  | S    |                                        |
| Walmer                                                      | -    | -  | S    |                                        |
| Deal                                                        | -    | -  |      |                                        |
| Sandwich                                                    | -    | -  |      |                                        |
| Minster South Junction                                      | -    | -  |      | To/from Minster West Junction - SO240A |
| Minster East Junction                                       | -    | -  |      | To/from Ramsgate - SO220               |
| SO240A MINSTER SOUTH JUNCTION TO MINSTER WEST JUNCTION      |      |    |      |                                        |
| TIMING POINT                                                | DOWN | UP | CODE | NOTES                                  |
| Minster South Junction                                      | -    | -  |      | To/from Sandwich - SO240               |
| Minster West Junction                                       |      |    |      | To/from Minster - SO220                |
| SO250 FACTORY JUNCTION TO MITRE BRIDGE JUNCTION             |      |    |      |                                        |
| TIMING POINT                                                | DOWN | UP | CODE | NOTES                                  |
| For Route SO250 Please see Sussex Timetable Planning Rules  |      |    |      |                                        |
| SO250A GROSVENOR BRIDGE JUNCTION TO FACTORY JUNCTION        |      |    |      |                                        |
| TIMING POINT                                                | DOWN | UP | CODE | NOTES                                  |
| For Route SO250A Please see Sussex Timetable Planning Rules |      |    |      |                                        |
| SO250B BATTERSEA PIER JUNCTION TO LONGHEDGE JUNCTION        |      |    |      |                                        |
| TIMING POINT                                                | DOWN | UP | CODE | NOTES                                  |
| For Route SO250B Please see Sussex Timetable Planning Rules |      |    |      |                                        |
| SO250C LONGHEDGE JUNCTION TO POUPARTS JUNCTION              |      |    |      |                                        |
| TIMING POINT                                                | DOWN | UP | CODE | NOTES                                  |
| For Route SO250C Please see Sussex Timetable Planning Rules |      |    |      |                                        |
