|                   |          |        |                                       |
|:------------------|:---------|:-------|:--------------------------------------|
| STATION           | PLATFORM | LENGTH | NOTES                                 |
| Farnworth         | Down     | 100    |                                       |
| Farnworth         | Up       | 100    |                                       |
| Fazakerley        | 1        | 128    | Up line                               |
| Fazakerley        | 2        | 128    | Down line. Additional 45m OOU and low |
| Fenny Stratford   | Single   | 76     |                                       |
| Five Ways         | Down     | 192    |                                       |
| Five Ways         | Up       | 197    |                                       |
| Flimby            | Down     | 45     |                                       |
| Flimby            | Up       | 53     |                                       |
| Flixton           | Down     | 137    |                                       |
| Flixton           | Up       | 153    |                                       |
| Flowery Field     | 1        | 85     |                                       |
| Flowery Field     | 2        | 85     |                                       |
| Formby            | 1        | 121    | Up line                               |
| Formby            | 2        | 121    | Down line                             |
| Four Oaks         | Bay      | 159    |                                       |
| Four Oaks         | Down     | 149    |                                       |
| Four Oaks         | Up       | 148    |                                       |
| Foxfield          | Down     | 79     | Additional 61.5m OOU                  |
| Foxfield          | Up       | 80     | Additional 61.5m OOU                  |
| Freshfield        | 1        | 143    | Up line                               |
| Freshfield        | 2        | 128    | Down line                             |
| Frodsham          | 2        | 158    |                                       |
| Frodsham          | 1        | 156    |                                       |
| Furness Vale      | Down     | 102    |                                       |
| Furness Vale      | Up       | 100    |                                       |
| Garsdale          | Down     | 121    |                                       |
| Garsdale          | Up       | 121    |                                       |
| Garston           | Single   | 85     |                                       |
| Garswood          | Down     | 76     |                                       |
| Garswood          | Up       | 76     |                                       |
| Gathurst          | Down     | 118    |                                       |
| Gathurst          | Up       | 118    |                                       |
| Gatley            | 1        | 149    |                                       |
| Gatley            | 2        | 146    |                                       |
| Gerrards Cross    | 1        | 167    |                                       |
| Gerrards Cross    | 2        | 171    |                                       |
| Giggleswick       | Down     | 81     |                                       |
| Giggleswick       | Up       | 89     |                                       |
| Glazebrook        | Down     | 89     |                                       |
| Glazebrook        | Up       | 90     |                                       |
| Glossop           | Single   | 174    | Bay                                   |
| Godley            | 1        | 85     |                                       |
| Godley            | 2        | 85     |                                       |
| Goostrey          | Down     | 167    |                                       |
| Goostrey          | Up       | 167    |                                       |
| Gorton            | Down     | 152    |                                       |
| Gorton            | Up       | 152    |                                       |
| Grange–over–Sands | Down     | 97     | Additional 35.3m OOU                  |
| Grange–over–Sands | Up       | 121    | Additional 43.1m OOU                  |
| Gravelly Hill     | Down     | 169    |                                       |
| Gravelly Hill     | Up       | 154    |                                       |
