|                                                   |             |                                                    |                                               |
|:--------------------------------------------------|:------------|:---------------------------------------------------|:----------------------------------------------|
| GW220 OXFORD ROAD JN TO READING WEST JUNCTION     |             |                                                    |                                               |
| TIMING POINT                                      | DOWN        | UP                                                 | NOTES                                         |
| Oxford Road Jn Reading West Jn                    | AB+2*       | AB+2*                                              | *TCB but timed as AB                          |
| GW240 DIDCOT EAST JN TO DIDCOT NORTH JN           |             |                                                    |                                               |
| TIMING POINT                                      | DOWN        | UP                                                 | NOTES                                         |
| Didcot East Jn to Didcot North Jn                 | 3*          | 3*                                                 | * only one train in section in each direction |
| GW250 FOXHALL JN TO DIDCOT WEST CURVE JN          |             |                                                    |                                               |
| TIMING POINT                                      | DOWN        | UP                                                 | NOTES                                         |
| Foxhall Jn to Didcot West Curve                   | AB*         | AB*                                                | * only one train in section in each direction |
| Jn                                                |             |                                                    |                                               |
| GW260 KENNINGTON JUNCTION TO MORRIS COWLEY        |             |                                                    |                                               |
| TIMING POINT                                      | DOWN        | UP                                                 | NOTES                                         |
| Kennington Jn to Morris Cowley                    | Single Line | One train working.                                 |                                               |
| GW310 WOLVERCOTE JUNCTION TO PERSHORE (EXCLUSIVE) |             |                                                    |                                               |
| LOCATION                                          | DOWN        | UP                                                 | NOTES                                         |
| Wolvercote Junction to Charlbury                  | AB+2*       | AB+2*                                              | *Single Line, TCB but timed as AB             |
| Charlbury to Ascott – under -                     | AB+2*       | AB+2*                                              | * TCB timed as AB+2                           |
| Wychwood                                          |             |                                                    |                                               |
| Ascott – under – Wychwood to                      | AB+2¥       | AB+2                                               | ¥ Based on Moreton departure.                 |
| Moreton in Marsh                                  |             |                                                    |                                               |
| Moreton in Marsh to Honeybourne                   | AB+2        | AB+2¥                                              | ¥ Based on Moreton departure.                 |
| Honeybourne to Evesham                            | AB+2*       | AB+2*                                              | * TCB timed as AB+2.                          |
| Evesham to Norton Junction                        | AB+2*       | AB+2*                                              | *Single Line, TCB but timed as AB             |
| GW317 HONEYBOURNE NORTH JUNCTION TO LONG MARSTON  |             |                                                    |                                               |
| TIMING POINT                                      | DOWN        | UP                                                 | NOTES                                         |
| Honeybourne North Jn to                           | Single Line | One train working.                                 |                                               |
| Honeybourne Staff Hut                             |             |                                                    |                                               |
| Honeybourne Staff Hut to Long                     | Single Line | One train working with Train Staff                 |                                               |
| Marston                                           |             |                                                    |                                               |
| GW401 ASHCHURCH (INCL.) TO WESTERLEIGH JUNCTION   |             |                                                    |                                               |
| TIMING POINT                                      | DOWN        | UP                                                 | NOTES                                         |
| Ashchurch to Westerleigh Junction                 | 3*          | 3*                                                 | *4 minutes following stopping/freight         |
| GW425 BERKELEY ROAD JUNCTION TO SHARPNESS         |             |                                                    |                                               |
| TIMING POINT                                      | DOWN        | UP                                                 | NOTES                                         |
| Berkeley Road to Sharpness                        | Single Line | One train working with staff obtained from Alstone |                                               |
|                                                   |             | Level Crossing ‘box.                               |                                               |
