|                                                                |      |    |      |                                           |
|:---------------------------------------------------------------|:-----|:---|:-----|:------------------------------------------|
| LN185 ALLINGTON WEST JUNCTION TO SKEGNESS                      |      |    |      |                                           |
| TIMING POINT                                                   | DOWN | UP | CODE | NOTES                                     |
| Sleaford                                                       | –    | –  |      | Platform detail must be shown             |
|                                                                |      |    |      | To/from Sleaford North Jn – LN180         |
| Sleaford East Junction                                         |      |    |      | To/from Sleaford South Jn – LN175         |
| Heckington                                                     | –    | –  |      |                                           |
| Swineshead                                                     | –    | –  | S    |                                           |
| Hubberts Bridge                                                | –    | –  |      |                                           |
| Sleaford Jn                                                    |      |    |      |                                           |
| Boston Docks                                                   | –    | –  | S    |                                           |
| Boston                                                         | –    | –  |      |                                           |
| Grand Sluice Jn                                                |      |    |      |                                           |
| Sibsey SB                                                      | –    | –  |      |                                           |
| Bellwater Junction SB                                          | –    | –  |      |                                           |
| Thorpe Culvert                                                 | –    | –  | S    |                                           |
| Wainfleet                                                      | –    | –  |      |                                           |
| Havenhouse                                                     | –    | –  | S    |                                           |
| Skegness                                                       |      | –  |      | Platform detail must be shown             |
| LN190 ALLINGTON EAST JUNCTION TO ALLINGTON NORTH JUNCTION      |      |    |      |                                           |
| (ALLINGTON CHORD)                                              |      |    |      |                                           |
| TIMING POINT                                                   | DOWN | UP | CODE | NOTES                                     |
| Allington East Junction                                        | –    | –  | X    | To/from Grantham Nottingham Branch Jn     |
|                                                                |      |    |      | – LN195                                   |
| Allington North Junction                                       | –    | –  | X    | To/from Rauceby – LN185                   |
| LN195 GRANTHAM NOTTINGHAM BRANCH JUNCTION TO ALLINGTON WEST JN |      |    |      |                                           |
| (INCLUSIVE)                                                    |      |    |      |                                           |
| TIMING POINT                                                   | DOWN | UP | CODE | NOTES                                     |
| Grantham Nottingham Branch                                     | –    | –  |      | To/from Grantham – LN101                  |
| Jn                                                             |      |    |      |                                           |
| Allington East Jn                                              | –    | –  | X    | To/from Allington North Jn – LN190        |
| Allington West Junction                                        | –    | –  |      | To/from Rauceby – LN185                   |
|                                                                |      |    |      | To/from Bottesford West Jn – LN3635.      |
|                                                                |      |    |      | Refer to East Midlands Timetable Planning |
|                                                                |      |    |      | Rules                                     |
| LN200 WRAWBY JUNCTION TO PELHAM STREET JUNCTION                |      |    |      |                                           |
| TIMING POINT                                                   | DOWN | UP | CODE | NOTES                                     |
| Wrawby Junction                                                | –    | –  |      | To/from Barnetby LN736                    |
| Holton-le-Moor                                                 | –    | –  |      |                                           |
| Market Rasen                                                   | –    | –  | S    |                                           |
| Wickenby SB                                                    | –    | –  |      |                                           |
| Langworth SB                                                   | –    | –  |      |                                           |
| Welton BP                                                      | –    | –  | S    | Petroleum sidings                         |
| Pelham Street Junction                                         | –    | –  |      | To/from Lincoln Central LN170             |
