|                                                                |             |                                                       |                                     |
|:---------------------------------------------------------------|:------------|:------------------------------------------------------|:------------------------------------|
| GW784 ALEXANDRA DOCK JN TO 160M 27C (BOUNDARY WITH ABP NEWPORT |             |                                                       |                                     |
| DOCKS)                                                         |             |                                                       |                                     |
| TIMING POINT                                                   | DOWN        | UP                                                    | NOTES                               |
| Alexandra Dock Junction to                                     | Single Line | Lines are worked under the control of a person in     |                                     |
| Boundary with Newport Docks                                    |             | charge.                                               |                                     |
|                                                                |             | See section C2 Sectional Appendix                     |                                     |
| GW790 PENGAM JN TO 4M 54C (ABP) CARDIFF DOCKS                  |             |                                                       |                                     |
| TIMING POINT                                                   | DOWN        | UP                                                    | NOTES                               |
| Pengam Junction to Boundary                                    | Single Line | Lines are worked under the control of a person in     |                                     |
| with Cardiff Docks                                             |             | charge.                                               |                                     |
|                                                                |             | See section C2 Sectional Appendix                     |                                     |
| GW810 RHYMNEY TO QUEEN STREET NORTH JUNCTION                   |             |                                                       |                                     |
| TIMING POINT                                                   | DOWN        | UP                                                    | NOTES                               |
| Rhymney to Tir-Phil                                            | AB+2*       | AB+2*                                                 | *TCB but timed as AB+2, single line |
| Tir-Phil to Bargoed                                            | AB+2*       | AB+2*                                                 | *TCB but timed as AB+2, single line |
| Bargoed to Ystrad Mynach                                       | 5           | 51⁄2                                                  |                                     |
| Ystrad Mynach to Caerphilly                                    | 5           | 5                                                     |                                     |
| Caerphilly to Heath Junction                                   | 6           | 6                                                     |                                     |
| Heath Junction to Queen Street                                 | 3           | 3                                                     |                                     |
| North Junction                                                 |             |                                                       |                                     |
| GW820 CWMBARGOED TO YSTRAD MYNACH SOUTH                        |             |                                                       |                                     |
| TIMING POINT                                                   | DOWN        | UP                                                    | NOTES                               |
| Cwbargoed to Ystrad Mynach                                     | Single Line | Tokenless block*.                                     |                                     |
| South                                                          |             | *’lock in’ facility at Cwmbargoed permitting a second |                                     |
|                                                                |             | train to be admitted onto the branch                  |                                     |
| GW828 CORYTON TO HEATH JUNCTION                                |             |                                                       |                                     |
| TIMING POINT                                                   | DOWN        | UP                                                    | NOTES                               |
| Coryton to Heath Junction                                      | Single Line | One train working without staff                       |                                     |
| GW830 MERTHYR TYDFIL TO BARRY ISLAND VIA CARDIFF QUEEN STREET  |             |                                                       |                                     |
| TIMING POINT                                                   | DOWN        | UP                                                    | NOTES                               |
| Merthyr Tydfil to Troed-Y-Rhiw                                 | Single line | One train working                                     |                                     |
| Troed-Y-Rhiw to Merthyr Vale                                   | AB+2        | AB+2                                                  |                                     |
| Merthyr Vale to Abercynon                                      | Single line | Single Line - One train working                       |                                     |
| Abercynon to Cardiff Queen Street                              | 4           | 4                                                     |                                     |
| North Junction                                                 |             |                                                       |                                     |
| Cardiff Queen Street North                                     | 3           | 3                                                     |                                     |
| Junction to Barry                                              |             |                                                       |                                     |
| Barry to Barry Island                                          | Single Line | One train working without staff                       |                                     |
